,CIFAR10.LeNet5.15.0,CIFAR10.LeNet5.50.0,CIFAR10.LeNet5.75.0,CIFAR10.resnet18.15.0,CIFAR10.resnet18.50.0,CIFAR10.resnet18.75.0,FashionMNIST.LeNet1.15.0,FashionMNIST.LeNet1.50.0,FashionMNIST.LeNet1.75.0,FashionMNIST.LeNet5.15.0,FashionMNIST.LeNet5.50.0,FashionMNIST.LeNet5.75.0,MNIST.LeNet1.15.0,MNIST.LeNet1.50.0,MNIST.LeNet1.75.0,MNIST.LeNet5.15.0,MNIST.LeNet5.50.0,MNIST.LeNet5.75.0,SVHN.LeNet5.15.0,SVHN.LeNet5.50.0,SVHN.LeNet5.75.0,SVHN.resnet18.15.0,SVHN.resnet18.50.0,SVHN.resnet18.75.0
1,31.06702995300293,31.703350067138672,30.261716842651367,34.53858184814453,37.920536041259766,40.43917846679688,23.17476463317871,14.493319511413574,13.384434700012209,15.475722312927246,20.52588081359864,17.13522720336914,34.94860076904297,15.473288536071776,20.668081283569336,20.323139190673828,22.665546417236328,12.8346529006958,20.932525634765625,21.574174880981445,19.8882999420166,27.567317962646484,28.55391311645508,24.58644676208496
2,28.566143035888672,28.239320755004883,29.80341339111328,36.59138107299805,35.10981750488281,34.75167465209961,16.639245986938477,14.013684272766112,13.750236511230469,13.968114852905272,12.425982475280762,12.792661666870115,22.92260360717773,23.71843147277832,24.93425750732422,11.50748062133789,25.26017951965332,15.55730152130127,19.57299995422364,16.937280654907227,16.45702362060547,27.954404830932617,29.469526290893555,28.87841987609864
3,25.036989212036133,26.802732467651367,27.64497375488281,35.31913757324219,34.3487663269043,32.802371978759766,11.843183517456056,10.629324913024902,15.291717529296877,12.457188606262209,13.166028022766112,12.08676052093506,19.50777816772461,14.116838455200195,18.40637588500977,22.679162979125977,20.450233459472656,15.329371452331545,18.62353706359864,14.466904640197754,15.12689208984375,27.780458450317383,32.032222747802734,27.99700927734375
4,25.422731399536133,24.387575149536133,28.58643341064453,32.712257385253906,34.7700309753418,35.809043884277344,11.398592948913574,9.776815414428713,15.862765312194824,13.13701343536377,12.755807876586914,11.02900505065918,24.766407012939453,16.649686813354492,25.514301300048828,27.854412078857425,20.741724014282227,19.63564109802246,15.592453002929688,13.153682708740234,13.398168563842772,28.63059425354004,31.918420791625977,30.264440536499023
5,,,,,,,13.740890502929688,9.118639945983888,11.642474174499512,11.225497245788574,8.256640434265137,9.26931095123291,10.458650588989258,14.917426109313965,33.37599563598633,14.39511775970459,23.234922409057617,18.19566345214844,15.25603199005127,24.39578056335449,16.22308349609375,30.76664924621582,30.53845977783203,31.83195304870605
6,,,,,,,,,,,,,,,,,,,12.09974479675293,24.8031063079834,25.669981002807617,29.02412414550781,32.60377883911133,32.401546478271484
7,,,,,,,,,,,,,,,,,,,11.218012809753418,23.085298538208008,18.116464614868164,31.910112380981445,30.5120906829834,31.23282241821289
