,CIFAR10.LeNet5.15.0,CIFAR10.LeNet5.50.0,CIFAR10.LeNet5.75.0,CIFAR10.resnet18.15.0,CIFAR10.resnet18.50.0,CIFAR10.resnet18.75.0,FashionMNIST.LeNet1.15.0,FashionMNIST.LeNet1.50.0,FashionMNIST.LeNet1.75.0,FashionMNIST.LeNet5.15.0,FashionMNIST.LeNet5.50.0,FashionMNIST.LeNet5.75.0,MNIST.LeNet1.15.0,MNIST.LeNet1.50.0,MNIST.LeNet1.75.0,MNIST.LeNet5.15.0,MNIST.LeNet5.50.0,MNIST.LeNet5.75.0,SVHN.LeNet5.15.0,SVHN.LeNet5.50.0,SVHN.LeNet5.75.0,SVHN.resnet18.15.0,SVHN.resnet18.50.0,SVHN.resnet18.75.0
1,83.27351212501526,83.19088220596313,84.14891362190247,77.24598050117493,75.59055089950562,74.46265816688538,80.28059005737305,87.42994666099548,88.60850930213928,86.50362491607666,82.11169242858887,85.0649356842041,65.68047404289246,84.76190567016602,79.71014380455017,80.0000011920929,77.66990065574646,87.38738894462585,82.5323760509491,81.85521960258484,83.30901861190796,76.51821970939636,75.27638077735901,78.9232075214386
2,83.37164521217346,83.65508317947388,82.92562365531921,72.73576259613037,74.699866771698,74.78766441345215,85.49556732177734,87.73662447929382,88.15692067146301,87.57396340370178,88.99803757667542,88.58639001846313,77.46478915214539,76.53061151504517,75.40983557701111,88.60759735107422,75.0,84.61538553237915,83.039790391922,85.13888716697693,85.70947051048279,74.43276047706604,72.78324961662292,73.77956509590149
3,84.76499319076538,83.61012935638428,83.54294896125793,72.24621772766113,73.37627410888672,74.53551888465881,89.62655663490295,90.66213965415956,86.77419424057007,88.8059675693512,88.17427158355713,89.06752467155457,80.7692289352417,86.02150678634644,81.81818127632141,77.49999761581421,79.72972989082336,84.8101258277893,83.56990814208984,87.13361024856567,86.59719824790955,74.14790987968445,69.96610164642334,74.13997650146484
4,83.98876190185547,84.56998467445374,82.09631443023682,73.3460545539856,71.70762419700623,70.74400782585144,89.97493982315063,91.37489199638368,86.10422015190125,88.09523582458496,88.47385048866272,89.99999761581421,75.55555701255798,83.50515365600586,74.76635575294495,72.36841917037964,79.41176295280457,80.51947951316833,86.09545230865479,88.17371129989624,88.034188747406,73.07963371276855,69.8901116847992,71.69567942619324
5,,,,,,,87.903892993927,91.94915294647215,89.76510167121887,89.81173634529114,92.51700639724731,91.56492948532104,89.682537317276,85.22727489471436,66.98113083839417,85.71428656578064,76.92307829856873,81.94444179534912,86.30344271659851,78.02112102508545,85.38102507591248,70.91043591499329,71.06283903121948,70.06461024284363
6,,,,,,,,,,,,,,,,,,,89.12872672080994,77.63318419456482,76.86625123023987,72.48215675354004,69.01062726974487,69.33229565620422
7,,,,,,,,,,,,,,,,,,,89.88000154495239,79.0953516960144,83.67347121238708,69.63562965393066,70.92138528823853,70.3125
