,CIFAR10.LeNet5.15.0,CIFAR10.LeNet5.50.0,CIFAR10.LeNet5.75.0,CIFAR10.resnet18.15.0,CIFAR10.resnet18.50.0,CIFAR10.resnet18.75.0,FashionMNIST.LeNet1.15.0,FashionMNIST.LeNet1.50.0,FashionMNIST.LeNet1.75.0,FashionMNIST.LeNet5.15.0,FashionMNIST.LeNet5.50.0,FashionMNIST.LeNet5.75.0,MNIST.LeNet1.15.0,MNIST.LeNet1.50.0,MNIST.LeNet1.75.0,MNIST.LeNet5.15.0,MNIST.LeNet5.50.0,MNIST.LeNet5.75.0,SVHN.LeNet5.15.0,SVHN.LeNet5.50.0,SVHN.LeNet5.75.0,SVHN.resnet18.15.0,SVHN.resnet18.50.0,SVHN.resnet18.75.0
1,87.01708912849426,86.64655089378357,87.0752215385437,91.19611382484436,89.40500020980835,88.89944553375244,97.02667593955994,98.18978309631348,98.1435775756836,98.29148054122923,97.6477324962616,98.15282225608826,99.40937161445618,99.83752965927124,99.7147798538208,99.79676604270936,99.76654648780824,99.85753297805786,97.2057282924652,97.35543727874756,97.38179445266724,97.64589071273804,97.81721234321594,97.73705005645752
2,88.81635665893555,89.02902603149414,87.93855905532837,92.16212630271912,92.1038031578064,92.22605228424072,97.93506860733032,98.29733967781068,98.14234375953674,98.58363270759584,98.7350344657898,98.77830147743224,99.6744990348816,99.7675597667694,99.69580173492432,99.90909099578856,99.77771043777466,99.85842704772948,97.694730758667,98.12617897987366,98.12430739402772,98.0595588684082,98.16154837608336,97.79573678970335
3,90.73130488395692,90.15535712242126,89.66907262802124,93.45889687538148,93.60082745552064,93.9971685409546,98.57289791107178,98.74786734580994,98.10382723808289,98.83151650428772,98.73079657554626,98.87230396270752,99.74640011787416,99.86871480941772,99.79752898216248,99.8185694217682,99.84866976737976,99.87889528274536,97.98397421836852,98.54008555412292,98.382830619812,98.3405590057373,98.18502068519592,98.18673133850098
4,90.94950556755066,91.32290482521056,89.90898728370667,94.85763311386108,94.4819986820221,94.32068467140198,98.63559007644652,98.8551378250122,98.08219075202942,98.7861394882202,98.80478382110596,99.00739192962646,99.66565370559692,99.8384952545166,99.72699880599976,99.78830814361572,99.858957529068,99.84880685806274,98.4061360359192,98.69685769081116,98.67520928382874,98.43935370445251,98.32634329795836,98.19682836532591
5,,,,,,,98.34147691726685,98.92399907112122,98.6122190952301,98.9863395690918,99.27176237106325,99.16483759880066,99.86822009086607,99.86872673034668,99.64621663093568,99.89923238754272,99.84897375106812,99.86898899078368,98.45107197761536,97.60372042655943,98.3971357345581,98.40328097343443,98.48785996437071,98.29663634300232
6,,,,,,,,,,,,,,,,,,,98.81568551063538,97.65708446502686,97.46376872062685,98.59405755996704,98.4682559967041,98.39684963226318
7,,,,,,,,,,,,,,,,,,,98.92266988754272,97.8237807750702,98.2949674129486,98.48613142967224,98.61340522766112,98.4642744064331
