method,distill,distill,distill,distill,distill,label_smoothing,label_smoothing1,mixup,mixup2
model,m1,m2,m3,m4,m5,m1,m1,m1,m1
metric,margin,margin,margin,margin,margin,margin,margin,margin,margin
CIFAR10.resnet18.33.0_noaug,38.68986415863037,40.189069747924805,35.48538017272949,32.74433517456055,31.44550895690918,40.94729423522949,38.5622673034668,38.386115074157715,37.814144134521484
CIFAR10.LeNet5.33.0_noaug,38.15539264678955,39.1748628616333,35.77902030944824,27.13623332977295,24.119423389434814,37.19855451583862,30.122129917144775,35.22247791290283,31.416646480560303
FashionMNIST.LeNet1.33.0_noaug,19.734123039245606,17.85261001586914,17.86134204864502,12.56997184753418,10.542685413360596,17.999728965759278,14.636873245239258,17.313559913635252,17.996070861816406
FashionMNIST.LeNet5.33.0_noaug,19.171120262145994,18.931349754333496,16.914530754089355,16.71589012145996,13.22663860321045,16.552801895141602,17.97612781524658,16.9124454498291,15.2437894821167
MNIST.LeNet1.33.0_noaug,17.299538230895998,22.2231803894043,21.55467071533203,24.758004570007323,18.255585289001466,17.521636772155762,25.930258560180665,26.695607376098632,19.963532638549804
MNIST.LeNet5.33.0_noaug,23.792184829711914,25.35557861328125,22.549885940551757,19.37457733154297,23.435226058959962,26.836489105224608,21.293252563476564,22.135195922851562,28.69694709777832
SVHN.resnet18.33.0_noaug,33.03096989222935,32.55304036821638,29.761035101754324,28.575157982962473,25.575650351388113,34.411582946777344,35.70152827671596,33.92204911368234,33.19058799743652
SVHN.LeNet5.33.0_noaug,20.90804304395403,20.451849801199778,17.95329339163644,16.267897742135183,15.941133499145508,19.255795887538365,18.794602121625626,17.592680522373744,18.143798419407435
